2019-03-06-16-21-56-790	0	131073	-0.06406379	0.8516904	0.5855079
2019-03-06-16-21-56-793	1	131074	-0.0619402	0.8062233	0.6088409
2019-03-06-16-21-56-795	2	131075	-0.08626829	0.8075053	0.5942484
2019-03-06-16-21-56-797	3	131076	-0.0221321	0.8282644	0.5695499
2019-03-06-16-21-56-852	4	131073	-0.06406463	0.8516928	0.5855045
2019-03-06-16-21-56-855	5	131074	-0.06194532	0.8062214	0.608837
2019-03-06-16-21-56-857	6	131075	-0.08626857	0.8074917	0.5942434
2019-03-06-16-21-56-859	7	131076	-0.02213132	0.8282666	0.5695497
2019-03-06-16-21-56-998	8	131073	-0.06406453	0.8516892	0.5855053
2019-03-06-16-21-57-001	9	131074	-0.06194424	0.8062143	0.6088384
2019-03-06-16-21-57-003	10	131075	-0.08626702	0.8074941	0.5942425
2019-03-06-16-21-57-006	11	131076	-0.02213076	0.8282682	0.569553
2019-03-06-16-21-57-029	12	131073	-0.06406917	0.8516901	0.5855074
2019-03-06-16-21-57-032	13	131074	-0.06194646	0.8062174	0.6088377
2019-03-06-16-21-57-034	14	131075	-0.0862693	0.8074985	0.5942457
2019-03-06-16-21-57-037	15	131076	-0.02213557	0.828271	0.5695509
2019-03-06-16-21-57-044	16	131073	-0.06406863	0.8516887	0.5855078
2019-03-06-16-21-57-047	17	131074	-0.06194586	0.8062205	0.6088424
2019-03-06-16-21-57-050	18	131075	-0.08627031	0.8074963	0.5942449
2019-03-06-16-21-57-052	19	131076	-0.02213585	0.8282661	0.5695505
2019-03-06-16-21-57-061	20	131073	-0.06406459	0.8516911	0.5855107
2019-03-06-16-21-57-064	21	131074	-0.0619443	0.8062177	0.6088411
2019-03-06-16-21-57-067	22	131075	-0.08627071	0.8074942	0.5942472
2019-03-06-16-21-57-069	23	131076	-0.02213485	0.8282667	0.5695543
2019-03-06-16-21-57-084	24	131073	-0.06406608	0.851692	0.5855119
2019-03-06-16-21-57-087	25	131074	-0.06194369	0.8062161	0.6088424
2019-03-06-16-21-57-089	26	131075	-0.08626646	0.807494	0.5942502
2019-03-06-16-21-57-092	27	131076	-0.0221316	0.8282668	0.5695549
2019-03-06-16-21-57-100	28	131073	-0.06406523	0.851687	0.5855115
2019-03-06-16-21-57-103	29	131074	-0.06194062	0.8062174	0.6088408
2019-03-06-16-21-57-105	30	131075	-0.08626956	0.8074951	0.5942466
2019-03-06-16-21-57-108	31	131076	-0.02213252	0.8282639	0.5695547
2019-03-06-16-21-57-115	32	131073	-0.06406316	0.8516926	0.5855117
2019-03-06-16-21-57-119	33	131074	-0.06194282	0.8062197	0.6088411
2019-03-06-16-21-57-121	34	131075	-0.08626913	0.8074982	0.594245
2019-03-06-16-21-57-124	35	131076	-0.0221338	0.8282677	0.5695498
2019-03-06-16-21-57-134	36	131073	-0.06406342	0.8516848	0.5855086
2019-03-06-16-21-57-138	37	131074	-0.06194596	0.8062194	0.608839
2019-03-06-16-21-57-141	38	131075	-0.08626688	0.8074948	0.5942469
2019-03-06-16-21-57-145	39	131076	-0.02212971	0.8282666	0.5695522
2019-03-06-16-21-57-153	40	131073	-0.06406405	0.8516861	0.5855088
2019-03-06-16-21-57-157	41	131074	-0.0619409	0.8062238	0.608841
2019-03-06-16-21-57-160	42	131075	-0.08626928	0.8074945	0.5942429
2019-03-06-16-21-57-164	43	131076	-0.02213242	0.8282607	0.5695522
2019-03-06-16-21-57-173	44	131073	-0.06406369	0.8516881	0.5855054
2019-03-06-16-21-57-176	45	131074	-0.06194034	0.8062209	0.6088386
2019-03-06-16-21-57-179	46	131075	-0.086267	0.8074965	0.5942439
2019-03-06-16-21-57-183	47	131076	-0.02213243	0.8282637	0.5695509
2019-03-06-16-21-57-191	48	131073	-0.06406234	0.8516831	0.5855062
2019-03-06-16-21-57-194	49	131074	-0.06193981	0.8062174	0.6088377
2019-03-06-16-21-57-198	50	131075	-0.08626649	0.8074994	0.5942449
2019-03-06-16-21-57-202	51	131076	-0.02212851	0.8282629	0.5695485
2019-03-06-16-21-57-210	52	131073	-0.06406362	0.8516903	0.5855108
2019-03-06-16-21-57-214	53	131074	-0.0619425	0.8062204	0.6088385
2019-03-06-16-21-57-218	54	131075	-0.08626835	0.8074952	0.5942449
2019-03-06-16-21-57-221	55	131076	-0.02212975	0.8282652	0.5695525
2019-03-06-16-21-57-230	56	131073	-0.06406539	0.8516936	0.5855116
2019-03-06-16-21-57-235	57	131074	-0.06194754	0.8062149	0.6088404
2019-03-06-16-21-57-238	58	131075	-0.08626827	0.8074988	0.5942454
2019-03-06-16-21-57-243	59	131076	-0.02213125	0.8282728	0.569557
2019-03-06-16-21-57-251	60	131073	-0.06406461	0.8516965	0.5855143
2019-03-06-16-21-57-255	61	131074	-0.06194459	0.8062214	0.6088385
2019-03-06-16-21-57-258	62	131075	-0.08626556	0.8074968	0.5942455
2019-03-06-16-21-57-262	63	131076	-0.02213232	0.8282694	0.5695549
2019-03-06-16-21-57-271	64	131073	-0.06406522	0.8516936	0.5855126
2019-03-06-16-21-57-275	65	131074	-0.06194596	0.806219	0.6088395
2019-03-06-16-21-57-278	66	131075	-0.08626729	0.8075008	0.5942465
2019-03-06-16-21-57-282	67	131076	-0.02213386	0.8282666	0.5695506
2019-03-06-16-21-57-291	68	131073	-0.06406466	0.8516954	0.5855151
2019-03-06-16-21-57-294	69	131074	-0.06193962	0.8062223	0.6088417
2019-03-06-16-21-57-298	70	131075	-0.08626762	0.8074954	0.5942471
2019-03-06-16-21-57-302	71	131076	-0.02213016	0.8282701	0.5695531
2019-03-06-16-21-57-310	72	131073	-0.06406096	0.851686	0.5855092
2019-03-06-16-21-57-314	73	131074	-0.06194203	0.8062152	0.6088392
2019-03-06-16-21-57-318	74	131075	-0.08626723	0.8074914	0.594243
2019-03-06-16-21-57-321	75	131076	-0.02212823	0.828261	0.5695518
2019-03-06-16-21-57-331	76	131073	-0.06406571	0.8516863	0.5855122
2019-03-06-16-21-57-336	77	131074	-0.06194282	0.8062158	0.6088397
2019-03-06-16-21-57-339	78	131075	-0.08626862	0.8074939	0.5942449
2019-03-06-16-21-57-343	79	131076	-0.02213262	0.8282658	0.5695522
2019-03-06-16-21-57-351	80	131073	-0.06406421	0.8516871	0.5855126
2019-03-06-16-21-57-355	81	131074	-0.06194359	0.8062231	0.6088418
2019-03-06-16-21-57-359	82	131075	-0.08626905	0.8074903	0.5942438
2019-03-06-16-21-57-363	83	131076	-0.02213396	0.8282616	0.5695538
2019-03-06-16-21-57-371	84	131073	-0.06406384	0.8516895	0.5855078
2019-03-06-16-21-57-375	85	131074	-0.06194279	0.806222	0.6088399
2019-03-06-16-21-57-379	86	131075	-0.08626398	0.8074961	0.5942449
2019-03-06-16-21-57-383	87	131076	-0.02213093	0.8282655	0.5695515
2019-03-06-16-21-57-392	88	131073	-0.06406428	0.8516887	0.5855128
2019-03-06-16-21-57-396	89	131074	-0.06194391	0.8062247	0.6088432
2019-03-06-16-21-57-400	90	131075	-0.08626832	0.8074923	0.5942478
2019-03-06-16-21-57-404	91	131076	-0.02213195	0.8282661	0.5695544
2019-03-06-16-21-57-412	92	131073	-0.06406421	0.851686	0.5855096
2019-03-06-16-21-57-416	93	131074	-0.06194531	0.8062263	0.6088391
2019-03-06-16-21-57-420	94	131075	-0.08626755	0.8075013	0.5942482
2019-03-06-16-21-57-424	95	131076	-0.02213467	0.8282742	0.5695537
2019-03-06-16-21-57-434	96	131073	-0.06406331	0.8516887	0.5855109
2019-03-06-16-21-57-438	97	131074	-0.06194448	0.8062214	0.6088408
2019-03-06-16-21-57-442	98	131075	-0.0862675	0.8075055	0.5942454
2019-03-06-16-21-57-446	99	131076	-0.0221341	0.828263	0.5695502
2019-03-06-16-21-57-456	100	131073	-0.06406536	0.8516912	0.5855085
2019-03-06-16-21-57-460	101	131074	-0.06194306	0.8062235	0.6088406
2019-03-06-16-21-57-464	102	131075	-0.086269	0.8075044	0.5942482
2019-03-06-16-21-57-469	103	131076	-0.02213066	0.8282683	0.5695536
2019-03-06-16-21-57-477	104	131073	-0.06406376	0.8516868	0.5855089
2019-03-06-16-21-57-482	105	131074	-0.06194574	0.8062221	0.6088436
2019-03-06-16-21-57-486	106	131075	-0.08626872	0.8074949	0.5942454
2019-03-06-16-21-57-490	107	131076	-0.02213284	0.828266	0.5695533
2019-03-06-16-21-57-499	108	131073	-0.06406657	0.8516856	0.5855113
2019-03-06-16-21-57-504	109	131074	-0.06194476	0.8062096	0.6088376
2019-03-06-16-21-57-508	110	131075	-0.08626967	0.8074877	0.594245
2019-03-06-16-21-57-512	111	131076	-0.02213306	0.8282618	0.5695562
2019-03-06-16-21-57-520	112	131073	-0.06406561	0.8516895	0.5855132
2019-03-06-16-21-57-524	113	131074	-0.06194506	0.8062231	0.6088426
2019-03-06-16-21-57-528	114	131075	-0.08626862	0.8074949	0.5942431
2019-03-06-16-21-57-533	115	131076	-0.02213629	0.8282704	0.5695544
2019-03-06-16-21-57-542	116	131073	-0.06406538	0.8516823	0.585508
2019-03-06-16-21-57-547	117	131074	-0.06194492	0.8062195	0.6088405
2019-03-06-16-21-57-551	118	131075	-0.08626965	0.8074944	0.5942486
2019-03-06-16-21-57-556	119	131076	-0.0221345	0.8282621	0.5695513
2019-03-06-16-21-57-566	120	131073	-0.06406727	0.8516929	0.5855112
2019-03-06-16-21-57-571	121	131074	-0.06194631	0.8062267	0.6088421
2019-03-06-16-21-57-575	122	131075	-0.08626623	0.807498	0.5942467
2019-03-06-16-21-57-579	123	131076	-0.02213145	0.828267	0.5695513
2019-03-06-16-21-57-589	124	131073	-0.06406351	0.851692	0.5855079
2019-03-06-16-21-57-594	125	131074	-0.06194546	0.8062246	0.6088414
2019-03-06-16-21-57-598	126	131075	-0.08626955	0.8075018	0.5942445
2019-03-06-16-21-57-603	127	131076	-0.02213329	0.8282672	0.5695515
2019-03-06-16-21-57-612	128	131073	-0.06406147	0.8516902	0.5855083
2019-03-06-16-21-57-616	129	131074	-0.06194317	0.8062297	0.6088442
2019-03-06-16-21-57-621	130	131075	-0.0862654	0.8074934	0.5942451
2019-03-06-16-21-57-626	131	131076	-0.02213248	0.8282692	0.5695545
2019-03-06-16-21-57-637	132	131073	-0.06405704	0.8516899	0.5855089
2019-03-06-16-21-57-641	133	131074	-0.06194071	0.8062263	0.6088424
2019-03-06-16-21-57-646	134	131075	-0.08626578	0.8075033	0.5942475
2019-03-06-16-21-57-650	135	131076	-0.02212935	0.8282667	0.5695567
2019-03-06-16-21-57-661	136	131073	-0.06406204	0.8516908	0.5855113
2019-03-06-16-21-57-666	137	131074	-0.06194264	0.8062249	0.6088432
2019-03-06-16-21-57-670	138	131075	-0.08626797	0.8075061	0.5942481
2019-03-06-16-21-57-675	139	131076	-0.02213139	0.8282648	0.5695521
2019-03-06-16-21-57-683	140	131073	-0.0640633	0.851688	0.5855101
2019-03-06-16-21-57-688	141	131074	-0.06194637	0.806228	0.6088446
2019-03-06-16-21-57-693	142	131075	-0.08626812	0.8074957	0.5942481
2019-03-06-16-21-57-697	143	131076	-0.02213168	0.8282652	0.5695531
2019-03-06-16-21-57-708	144	131073	-0.06406844	0.8516858	0.5855096
2019-03-06-16-21-57-713	145	131074	-0.06194694	0.8062145	0.608842
2019-03-06-16-21-57-717	146	131075	-0.08626956	0.8074924	0.594244
2019-03-06-16-21-57-722	147	131076	-0.02213608	0.8282692	0.5695527
2019-03-06-16-21-57-735	148	131073	-0.06406606	0.8516838	0.5855077
2019-03-06-16-21-57-740	149	131074	-0.06194795	0.8062202	0.6088396
