2019-03-06-15-45-10-522	0	131073	-0.06004065	0.8516646	0.5839972
2019-03-06-15-45-10-525	1	131074	-0.05913287	0.8061752	0.6073811
2019-03-06-15-45-10-528	2	131075	-0.08292164	0.8076256	0.5920222
2019-03-06-15-45-10-531	3	131076	-0.0180605	0.8276241	0.5691142
2019-03-06-15-45-10-534	4	65537	-0.3233523	0.7371109	0.611506
2019-03-06-15-45-10-537	5	65538	-0.3410589	0.7914262	0.5807894
2019-03-06-15-45-10-540	6	65539	-0.4854719	0.7515558	0.503256
2019-03-06-15-45-10-543	7	65540	-0.4373235	0.7817423	0.4757749
2019-03-06-15-45-10-546	8	65541	-0.3821871	0.6977352	0.6328121
2019-03-06-15-45-10-549	9	65542	-0.3574002	0.7644238	0.5996571
2019-03-06-15-45-10-552	10	65543	-0.4755524	0.6930971	0.4503064
2019-03-06-15-45-10-555	11	65544	-0.4693053	0.6783229	0.4998029
2019-03-06-15-45-10-558	12	62454	0.6263146	0.4803181	0.044886
2019-03-06-15-45-10-561	13	62462	-0.01115984	0.718774	0.3790601
2019-03-06-15-45-10-565	14	62463	0.5740753	0.5769882	-0.008923008
2019-03-06-15-45-10-621	15	131073	-0.05976753	0.8517738	0.5841777
2019-03-06-15-45-10-624	16	131074	-0.05892087	0.8062428	0.6074943
2019-03-06-15-45-10-627	17	131075	-0.08270024	0.807704	0.5921276
2019-03-06-15-45-10-630	18	131076	-0.01777944	0.8277985	0.5693045
2019-03-06-15-45-10-633	19	65537	-0.3231746	0.7370984	0.6115042
2019-03-06-15-45-10-636	20	65538	-0.3408628	0.7914757	0.5808034
2019-03-06-15-45-10-639	21	65539	-0.4852164	0.7516275	0.503274
2019-03-06-15-45-10-642	22	65540	-0.4371217	0.7817352	0.4757629
2019-03-06-15-45-10-645	23	65541	-0.3819816	0.697832	0.6328439
2019-03-06-15-45-10-648	24	65542	-0.3572198	0.7644059	0.5996586
2019-03-06-15-45-10-651	25	65543	-0.4753619	0.6927824	0.4501863
2019-03-06-15-45-10-654	26	65544	-0.4691139	0.6783364	0.4998122
2019-03-06-15-45-10-657	27	62454	0.6266171	0.4789861	0.04483539
2019-03-06-15-45-10-660	28	62462	-0.01039015	0.7185405	0.3782292
2019-03-06-15-45-10-663	29	62463	0.5744674	0.5765737	-0.00958605
2019-03-06-15-45-10-838	30	131073	-0.05970315	0.8517709	0.584216
2019-03-06-15-45-10-843	31	131074	-0.05885862	0.8062614	0.6075303
2019-03-06-15-45-10-846	32	131075	-0.0826061	0.8077285	0.5922129
2019-03-06-15-45-10-849	33	131076	-0.01771607	0.8278066	0.5693363
2019-03-06-15-45-10-853	34	65537	-0.3230972	0.7370799	0.6114959
2019-03-06-15-45-10-856	35	65538	-0.3407764	0.7914841	0.580807
2019-03-06-15-45-10-860	36	65539	-0.4851541	0.7516102	0.5032622
2019-03-06-15-45-10-863	37	65540	-0.4370299	0.7817311	0.4757574
2019-03-06-15-45-10-867	38	65541	-0.3819124	0.6978333	0.6328434
