2019-03-06-16-21-39-240	0	131073	-0.06406739	0.8516963	0.5855116
2019-03-06-16-21-39-244	1	131074	-0.06194456	0.8062216	0.6088407
2019-03-06-16-21-39-247	2	131075	-0.08626959	0.8075041	0.5942469
2019-03-06-16-21-39-250	3	131076	-0.02213049	0.8282683	0.5695525
2019-03-06-16-21-39-303	4	131073	-0.06406339	0.8516906	0.5855056
2019-03-06-16-21-39-306	5	131074	-0.06194068	0.8062204	0.6088368
2019-03-06-16-21-39-309	6	131075	-0.08626785	0.8074991	0.5942444
2019-03-06-16-21-39-311	7	131076	-0.02212896	0.8282666	0.5695489
2019-03-06-16-21-39-483	8	131073	-0.06406581	0.8516999	0.5855113
2019-03-06-16-21-39-486	9	131074	-0.06194386	0.8062257	0.6088409
2019-03-06-16-21-39-488	10	131075	-0.08626812	0.8075047	0.5942447
2019-03-06-16-21-39-491	11	131076	-0.02213178	0.8282749	0.5695562
2019-03-06-16-21-39-517	12	131073	-0.06406736	0.8517006	0.5855131
2019-03-06-16-21-39-520	13	131074	-0.06194496	0.8062159	0.6088428
2019-03-06-16-21-39-522	14	131075	-0.08626924	0.8074974	0.5942472
2019-03-06-16-21-39-525	15	131076	-0.02213374	0.8282751	0.5695558
2019-03-06-16-21-39-532	16	131073	-0.06406666	0.8516915	0.5855169
2019-03-06-16-21-39-535	17	131074	-0.06194754	0.8062218	0.6088423
2019-03-06-16-21-39-537	18	131075	-0.08626945	0.8074934	0.5942478
2019-03-06-16-21-39-539	19	131076	-0.02213349	0.8282682	0.5695553
2019-03-06-16-21-39-547	20	131073	-0.0640699	0.8516858	0.5855105
2019-03-06-16-21-39-550	21	131074	-0.06194589	0.8062195	0.6088399
2019-03-06-16-21-39-553	22	131075	-0.08627078	0.807497	0.5942478
2019-03-06-16-21-39-555	23	131076	-0.02213648	0.8282716	0.5695531
2019-03-06-16-21-39-564	24	131073	-0.06406506	0.8516855	0.5855107
2019-03-06-16-21-39-568	25	131074	-0.06194263	0.8062192	0.6088406
2019-03-06-16-21-39-571	26	131075	-0.08626888	0.8074966	0.5942457
2019-03-06-16-21-39-573	27	131076	-0.02213361	0.8282678	0.5695516
2019-03-06-16-21-39-579	28	131073	-0.06406352	0.8516783	0.5855047
2019-03-06-16-21-39-582	29	131074	-0.06194668	0.8062186	0.608837
2019-03-06-16-21-39-585	30	131075	-0.08626527	0.8074916	0.5942442
2019-03-06-16-21-39-588	31	131076	-0.02213293	0.828265	0.5695516
2019-03-06-16-21-39-597	32	131073	-0.06406311	0.8516834	0.5855058
2019-03-06-16-21-39-600	33	131074	-0.06194291	0.8062183	0.6088398
2019-03-06-16-21-39-604	34	131075	-0.08626571	0.8074967	0.5942438
2019-03-06-16-21-39-607	35	131076	-0.02212926	0.8282662	0.5695488
2019-03-06-16-21-39-614	36	131073	-0.06406283	0.8516924	0.5855078
2019-03-06-16-21-39-619	37	131074	-0.06194228	0.8062283	0.6088392
2019-03-06-16-21-39-622	38	131075	-0.08626577	0.807498	0.5942445
2019-03-06-16-21-39-625	39	131076	-0.02213039	0.8282769	0.56955
2019-03-06-16-21-39-634	40	131073	-0.06404187	0.8516318	0.5855094
2019-03-06-16-21-39-637	41	131074	-0.06193981	0.8062275	0.6088441
2019-03-06-16-21-39-641	42	131075	-0.08626617	0.8074949	0.5942457
2019-03-06-16-21-39-644	43	131076	-0.0221309	0.8282747	0.5695569
2019-03-06-16-21-39-651	44	131073	-0.06406496	0.8517027	0.5855142
2019-03-06-16-21-39-655	45	131074	-0.06194223	0.8062335	0.6088414
2019-03-06-16-21-39-658	46	131075	-0.08626902	0.8075001	0.5942501
2019-03-06-16-21-39-662	47	131076	-0.02213246	0.8282768	0.5695555
2019-03-06-16-21-39-670	48	131073	-0.06406818	0.8517005	0.5855197
2019-03-06-16-21-39-673	49	131074	-0.06194515	0.8062264	0.6088437
2019-03-06-16-21-39-677	50	131075	-0.08627012	0.8075008	0.5942504
2019-03-06-16-21-39-680	51	131076	-0.02213446	0.8282808	0.5695578
2019-03-06-16-21-39-687	52	131073	-0.06406891	0.8517053	0.5855184
2019-03-06-16-21-39-691	53	131074	-0.06194743	0.8062249	0.6088415
2019-03-06-16-21-39-694	54	131075	-0.08627003	0.8075059	0.5942498
2019-03-06-16-21-39-697	55	131076	-0.02213653	0.8282779	0.5695563
2019-03-06-16-21-39-706	56	131073	-0.06404324	0.8516324	0.5855073
2019-03-06-16-21-39-710	57	131074	-0.06194483	0.8062261	0.6088408
2019-03-06-16-21-39-714	58	131075	-0.08626852	0.8075039	0.5942495
2019-03-06-16-21-39-718	59	131076	-0.02213332	0.8282791	0.5695561
2019-03-06-16-21-39-725	60	131073	-0.06406455	0.8516898	0.5855085
2019-03-06-16-21-39-729	61	131074	-0.06194019	0.8062207	0.6088374
2019-03-06-16-21-39-733	62	131075	-0.08626677	0.8074906	0.5942425
2019-03-06-16-21-39-737	63	131076	-0.02213159	0.8282665	0.5695509
2019-03-06-16-21-39-747	64	131073	-0.06406356	0.851693	0.5855058
2019-03-06-16-21-39-751	65	131074	-0.06194192	0.806219	0.6088377
2019-03-06-16-21-39-755	66	131075	-0.08626528	0.8074964	0.5942428
2019-03-06-16-21-39-758	67	131076	-0.02212999	0.8282643	0.5695512
2019-03-06-16-21-39-765	68	131073	-0.06406896	0.8516896	0.585503
2019-03-06-16-21-39-770	69	131074	-0.06194311	0.8062198	0.6088344
2019-03-06-16-21-39-773	70	131075	-0.08626895	0.8074958	0.594241
2019-03-06-16-21-39-777	71	131076	-0.02213268	0.8282624	0.5695484
2019-03-06-16-21-39-785	72	131073	-0.06406686	0.8516917	0.5855079
2019-03-06-16-21-39-789	73	131074	-0.06194204	0.8062271	0.608838
2019-03-06-16-21-39-793	74	131075	-0.08626983	0.8074977	0.5942446
2019-03-06-16-21-39-797	75	131076	-0.02213251	0.8282729	0.5695511
2019-03-06-16-21-39-807	76	131073	-0.06406303	0.8516951	0.5855106
2019-03-06-16-21-39-811	77	131074	-0.06194181	0.8062168	0.6088402
2019-03-06-16-21-39-815	78	131075	-0.08627231	0.8075041	0.5942474
2019-03-06-16-21-39-819	79	131076	-0.02213248	0.8282642	0.5695506
2019-03-06-16-21-39-828	80	131073	-0.06406501	0.8516959	0.585516
2019-03-06-16-21-39-832	81	131074	-0.06194291	0.8062199	0.6088435
2019-03-06-16-21-39-836	82	131075	-0.08626942	0.8075037	0.5942488
2019-03-06-16-21-39-840	83	131076	-0.02213194	0.8282739	0.5695557
2019-03-06-16-21-39-848	84	131073	-0.06406674	0.8516966	0.5855192
2019-03-06-16-21-39-852	85	131074	-0.06194233	0.8062189	0.6088408
2019-03-06-16-21-39-856	86	131075	-0.08627143	0.8075032	0.5942512
2019-03-06-16-21-39-859	87	131076	-0.02213273	0.8282725	0.569557
2019-03-06-16-21-39-867	88	131073	-0.06406602	0.8517032	0.5855141
2019-03-06-16-21-39-871	89	131074	-0.06194199	0.806222	0.60884
2019-03-06-16-21-39-875	90	131075	-0.08627089	0.8075081	0.5942456
2019-03-06-16-21-39-878	91	131076	-0.02213159	0.8282675	0.5695556
2019-03-06-16-21-39-886	92	131073	-0.06406182	0.8516945	0.5855149
2019-03-06-16-21-39-890	93	131074	-0.06193977	0.8062204	0.6088417
2019-03-06-16-21-39-894	94	131075	-0.08626678	0.8075032	0.5942504
2019-03-06-16-21-39-898	95	131076	-0.02213018	0.8282713	0.5695547
2019-03-06-16-21-39-905	96	131073	-0.06406657	0.8517012	0.585506
2019-03-06-16-21-39-910	97	131074	-0.06194563	0.8062247	0.608839
2019-03-06-16-21-39-913	98	131075	-0.08626763	0.8075008	0.5942432
2019-03-06-16-21-39-917	99	131076	-0.02213279	0.8282705	0.5695502
2019-03-06-16-21-39-928	100	131073	-0.06406274	0.8517025	0.5855075
2019-03-06-16-21-39-933	101	131074	-0.06194086	0.8062162	0.6088364
2019-03-06-16-21-39-937	102	131075	-0.08626548	0.8075052	0.5942439
2019-03-06-16-21-39-941	103	131076	-0.02212929	0.828267	0.5695479
2019-03-06-16-21-39-949	104	131073	-0.06406306	0.8516939	0.585507
2019-03-06-16-21-39-954	105	131074	-0.06193899	0.8062299	0.6088382
2019-03-06-16-21-39-958	106	131075	-0.08626693	0.8075017	0.5942425
2019-03-06-16-21-39-961	107	131076	-0.02213044	0.8282692	0.5695469
2019-03-06-16-21-39-969	108	131073	-0.06406643	0.851697	0.5855076
2019-03-06-16-21-39-973	109	131074	-0.06194228	0.806219	0.6088363
2019-03-06-16-21-39-977	110	131075	-0.08626802	0.8075105	0.5942435
2019-03-06-16-21-39-981	111	131076	-0.0221335	0.8282692	0.5695493
2019-03-06-16-21-39-990	112	131073	-0.0640682	0.8516961	0.5855129
2019-03-06-16-21-39-994	113	131074	-0.06194678	0.8062238	0.6088408
2019-03-06-16-21-39-998	114	131075	-0.08627009	0.8075023	0.5942487
2019-03-06-16-21-40-002	115	131076	-0.02213458	0.8282713	0.5695546
2019-03-06-16-21-40-010	116	131073	-0.06406847	0.8516932	0.5855147
2019-03-06-16-21-40-014	117	131074	-0.0619453	0.8062238	0.6088428
2019-03-06-16-21-40-018	118	131075	-0.08627198	0.8075019	0.5942494
2019-03-06-16-21-40-022	119	131076	-0.02213469	0.8282652	0.5695556
2019-03-06-16-21-40-032	120	131073	-0.06406993	0.8516951	0.5855125
2019-03-06-16-21-40-037	121	131074	-0.06194776	0.8062226	0.6088426
2019-03-06-16-21-40-041	122	131075	-0.08627147	0.8074941	0.5942495
2019-03-06-16-21-40-045	123	131076	-0.02213375	0.8282756	0.5695568
2019-03-06-16-21-40-054	124	131073	-0.06406539	0.8516934	0.5855129
2019-03-06-16-21-40-059	125	131074	-0.06194473	0.8062207	0.6088432
2019-03-06-16-21-40-063	126	131075	-0.08627002	0.8075002	0.5942482
2019-03-06-16-21-40-067	127	131076	-0.02213174	0.8282654	0.5695554
2019-03-06-16-21-40-076	128	131073	-0.06406321	0.8516943	0.5855038
2019-03-06-16-21-40-080	129	131074	-0.06194305	0.8062298	0.6088378
2019-03-06-16-21-40-084	130	131075	-0.08626623	0.8074961	0.5942424
2019-03-06-16-21-40-088	131	131076	-0.02212737	0.8282713	0.5695524
2019-03-06-16-21-40-097	132	131073	-0.06405643	0.8516886	0.5855063
2019-03-06-16-21-40-101	133	131074	-0.06193788	0.8062253	0.6088406
2019-03-06-16-21-40-105	134	131075	-0.08626159	0.807504	0.5942472
2019-03-06-16-21-40-108	135	131076	-0.02212831	0.8282707	0.5695492
2019-03-06-16-21-40-117	136	131073	-0.06405909	0.8516991	0.5855086
2019-03-06-16-21-40-120	137	131074	-0.06193924	0.8062302	0.6088402
2019-03-06-16-21-40-124	138	131075	-0.08626257	0.8075096	0.5942441
2019-03-06-16-21-40-127	139	131076	-0.02212704	0.8282762	0.5695516
2019-03-06-16-21-40-133	140	131073	-0.06405921	0.851693	0.58551
2019-03-06-16-21-40-137	141	131074	-0.06194193	0.8062294	0.6088418
2019-03-06-16-21-40-143	142	131075	-0.08626727	0.8075024	0.5942465
2019-03-06-16-21-40-146	143	131076	-0.02213105	0.8282738	0.569554
2019-03-06-16-21-40-156	144	131073	-0.0640652	0.8517015	0.5855108
2019-03-06-16-21-40-165	145	131074	-0.06194543	0.8062209	0.6088404
2019-03-06-16-21-40-169	146	131075	-0.08626968	0.8074968	0.594245
2019-03-06-16-21-40-172	147	131076	-0.02213693	0.828272	0.5695521
2019-03-06-16-21-40-180	148	131073	-0.06406607	0.8516865	0.5855129
2019-03-06-16-21-40-185	149	131074	-0.06194841	0.806225	0.6088431
2019-03-06-16-21-40-190	150	131075	-0.08627237	0.8074991	0.5942461
2019-03-06-16-21-40-194	151	131076	-0.02213597	0.8282697	0.5695583
2019-03-06-16-21-40-207	152	131073	-0.06406803	0.851692	0.5855105
2019-03-06-16-21-40-212	153	131074	-0.06194751	0.8062258	0.6088426
2019-03-06-16-21-40-217	154	131075	-0.08626983	0.8074943	0.5942443
2019-03-06-16-21-40-222	155	131076	-0.02213391	0.828265	0.5695512
2019-03-06-16-21-40-231	156	131073	-0.06406625	0.8516891	0.5855106
2019-03-06-16-21-40-236	157	131074	-0.0619439	0.8062257	0.6088412
2019-03-06-16-21-40-241	158	131075	-0.08626933	0.8074988	0.5942442
2019-03-06-16-21-40-246	159	131076	-0.02213411	0.8282749	0.5695531
2019-03-06-16-21-40-256	160	131073	-0.06406214	0.8516892	0.585506
2019-03-06-16-21-40-261	161	131074	-0.0619413	0.8062314	0.6088396
2019-03-06-16-21-40-266	162	131075	-0.08626403	0.8074977	0.5942435
2019-03-06-16-21-40-271	163	131076	-0.02213194	0.8282693	0.5695513
2019-03-06-16-21-40-281	164	131073	-0.06405603	0.8516902	0.5855073
2019-03-06-16-21-40-287	165	131074	-0.06193952	0.8062288	0.6088427
2019-03-06-16-21-40-292	166	131075	-0.08625871	0.8075032	0.5942462
2019-03-06-16-21-40-296	167	131076	-0.02212546	0.8282731	0.569555
2019-03-06-16-21-40-307	168	131073	-0.06405693	0.8516958	0.5855168
2019-03-06-16-21-40-312	169	131074	-0.06193721	0.8062316	0.6088474
2019-03-06-16-21-40-317	170	131075	-0.08626449	0.807513	0.5942512
2019-03-06-16-21-40-322	171	131076	-0.02212608	0.8282699	0.5695576
2019-03-06-16-21-40-332	172	131073	-0.06406555	0.8517022	0.5855181
2019-03-06-16-21-40-337	173	131074	-0.06194086	0.8062238	0.6088442
2019-03-06-16-21-40-342	174	131075	-0.0862683	0.807507	0.5942519
2019-03-06-16-21-40-347	175	131076	-0.02213265	0.8282741	0.5695578
2019-03-06-16-21-40-356	176	131073	-0.0640661	0.8516979	0.5855147
2019-03-06-16-21-40-361	177	131074	-0.06194893	0.8062251	0.6088438
2019-03-06-16-21-40-367	178	131075	-0.08626949	0.8075011	0.5942491
2019-03-06-16-21-40-371	179	131076	-0.02213288	0.8282732	0.5695539
2019-03-06-16-21-40-380	180	131073	-0.06406831	0.8516895	0.5855089
2019-03-06-16-21-40-384	181	131074	-0.06194469	0.8062159	0.6088398
2019-03-06-16-21-40-389	182	131075	-0.0862709	0.8075013	0.5942472
2019-03-06-16-21-40-394	183	131076	-0.02213445	0.8282671	0.5695523
2019-03-06-16-21-40-403	184	131073	-0.06406365	0.8516873	0.5855043
2019-03-06-16-21-40-408	185	131074	-0.06194482	0.8062166	0.6088346
2019-03-06-16-21-40-413	186	131075	-0.08626541	0.8074937	0.5942388
2019-03-06-16-21-40-418	187	131076	-0.02213305	0.8282678	0.5695491
2019-03-06-16-21-40-428	188	131073	-0.06406239	0.8516869	0.5854992
2019-03-06-16-21-40-434	189	131074	-0.06193693	0.8062329	0.6088371
2019-03-06-16-21-40-439	190	131075	-0.0862602	0.8074947	0.5942387
2019-03-06-16-21-40-444	191	131076	-0.02212857	0.8282665	0.5695457
2019-03-06-16-21-40-454	192	131073	-0.06405946	0.8516884	0.585509
2019-03-06-16-21-40-459	193	131074	-0.06193973	0.8062172	0.6088401
2019-03-06-16-21-40-464	194	131075	-0.08626226	0.8074997	0.5942468
2019-03-06-16-21-40-470	195	131076	-0.02212852	0.8282652	0.5695516
2019-03-06-16-21-40-477	196	131073	-0.06406175	0.8516913	0.5855188
2019-03-06-16-21-40-481	197	131074	-0.06194246	0.8062282	0.608847
2019-03-06-16-21-40-485	198	131075	-0.08626634	0.8075017	0.5942496
2019-03-06-16-21-40-489	199	131076	-0.02213308	0.8282737	0.5695595
2019-03-06-16-21-40-500	200	131073	-0.06406565	0.8517032	0.5855222
2019-03-06-16-21-40-504	201	131074	-0.06194528	0.8062299	0.6088499
2019-03-06-16-21-40-508	202	131075	-0.08626772	0.8075098	0.594255
2019-03-06-16-21-40-511	203	131076	-0.0221347	0.8282763	0.5695599
2019-03-06-16-21-40-518	204	131073	-0.06406549	0.8516941	0.5855179
2019-03-06-16-21-40-522	205	131074	-0.0619473	0.8062317	0.6088455
2019-03-06-16-21-40-526	206	131075	-0.0862698	0.8075079	0.5942509
2019-03-06-16-21-40-530	207	131076	-0.02213668	0.8282837	0.5695615
2019-03-06-16-21-40-539	208	131073	-0.06406679	0.8516933	0.5855135
2019-03-06-16-21-40-543	209	131074	-0.06194709	0.8062207	0.6088423
2019-03-06-16-21-40-546	210	131075	-0.08627018	0.8074998	0.5942497
2019-03-06-16-21-40-550	211	131076	-0.02213556	0.8282758	0.5695553
2019-03-06-16-21-40-562	212	131073	-0.06406858	0.8516926	0.5855079
2019-03-06-16-21-40-566	213	131074	-0.06194378	0.8062249	0.6088363
2019-03-06-16-21-40-570	214	131075	-0.08626867	0.8074909	0.5942423
2019-03-06-16-21-40-575	215	131076	-0.02213446	0.8282693	0.5695474
2019-03-06-16-21-40-586	216	131073	-0.06406028	0.8516834	0.5855013
2019-03-06-16-21-40-591	217	131074	-0.06194178	0.8062187	0.6088354
2019-03-06-16-21-40-595	218	131075	-0.08626486	0.8074923	0.5942391
2019-03-06-16-21-40-599	219	131076	-0.02212807	0.8282679	0.5695465
2019-03-06-16-21-40-608	220	131073	-0.06406116	0.851689	0.5855009
2019-03-06-16-21-40-612	221	131074	-0.06194242	0.8062208	0.6088361
2019-03-06-16-21-40-616	222	131075	-0.08626402	0.8074921	0.5942397
2019-03-06-16-21-40-621	223	131076	-0.02212992	0.8282635	0.5695487
2019-03-06-16-21-40-630	224	131073	-0.06406215	0.851694	0.5855098
2019-03-06-16-21-40-635	225	131074	-0.06194118	0.8062209	0.6088376
2019-03-06-16-21-40-639	226	131075	-0.08626454	0.8074978	0.5942436
2019-03-06-16-21-40-644	227	131076	-0.02212743	0.8282711	0.5695509
2019-03-06-16-21-40-655	228	131073	-0.06403954	0.8516352	0.5855108
2019-03-06-16-21-40-660	229	131074	-0.06194158	0.8062215	0.6088434
2019-03-06-16-21-40-664	230	131075	-0.08626632	0.8074974	0.5942486
2019-03-06-16-21-40-668	231	131076	-0.02213147	0.828274	0.5695578
2019-03-06-16-21-40-678	232	131073	-0.06406788	0.851697	0.5855219
2019-03-06-16-21-40-683	233	131074	-0.06194337	0.8062272	0.6088484
2019-03-06-16-21-40-687	234	131075	-0.08627273	0.8075017	0.5942535
2019-03-06-16-21-40-692	235	131076	-0.02213551	0.8282689	0.5695584
2019-03-06-16-21-40-703	236	131073	-0.06406791	0.851696	0.5855196
2019-03-06-16-21-40-707	237	131074	-0.0619438	0.8062255	0.6088444
2019-03-06-16-21-40-712	238	131075	-0.08627023	0.807495	0.59425
2019-03-06-16-21-40-716	239	131076	-0.02213147	0.8282633	0.5695548
2019-03-06-16-21-40-724	240	131073	-0.06406502	0.8516887	0.5855055
2019-03-06-16-21-40-729	241	131074	-0.06194444	0.8062221	0.6088383
2019-03-06-16-21-40-733	242	131075	-0.0862679	0.807499	0.5942456
2019-03-06-16-21-40-737	243	131076	-0.02213129	0.8282661	0.5695481
2019-03-06-16-21-40-749	244	131073	-0.06406259	0.851681	0.5854965
2019-03-06-16-21-40-754	245	131074	-0.06194037	0.8062171	0.6088348
2019-03-06-16-21-40-758	246	131075	-0.08626329	0.8074929	0.5942401
2019-03-06-16-21-40-763	247	131076	-0.02212762	0.8282646	0.5695443
2019-03-06-16-21-40-773	248	131073	-0.06406022	0.8516883	0.5855013
2019-03-06-16-21-40-783	249	131074	-0.0619364	0.8062178	0.6088352
2019-03-06-16-21-40-788	250	131075	-0.08626328	0.8074977	0.5942404
2019-03-06-16-21-40-792	251	131076	-0.02212894	0.8282654	0.5695446
2019-03-06-16-21-40-802	252	131073	-0.06406027	0.8516929	0.5855102
2019-03-06-16-21-40-806	253	131074	-0.06193911	0.8062177	0.6088389
2019-03-06-16-21-40-811	254	131075	-0.08626457	0.8075013	0.5942456
2019-03-06-16-21-40-815	255	131076	-0.02212992	0.828267	0.5695528
2019-03-06-16-21-40-844	256	131073	-0.06406585	0.8516929	0.5855203
2019-03-06-16-21-40-849	257	131074	-0.06194522	0.8062215	0.6088487
2019-03-06-16-21-40-854	258	131075	-0.08626939	0.807499	0.5942537
2019-03-06-16-21-40-858	259	131076	-0.02213305	0.8282681	0.5695567
2019-03-06-16-21-40-878	260	131073	-0.0640672	0.8516901	0.5855118
2019-03-06-16-21-40-883	261	131074	-0.06194446	0.8062171	0.6088443
2019-03-06-16-21-40-887	262	131075	-0.08626753	0.8074946	0.5942444
2019-03-06-16-21-40-892	263	131076	-0.02213347	0.8282639	0.5695557
2019-03-06-16-21-40-901	264	131073	-0.06406599	0.8516884	0.5855052
2019-03-06-16-21-40-906	265	131074	-0.06194236	0.8062161	0.6088387
2019-03-06-16-21-40-910	266	131075	-0.08627134	0.8074989	0.5942438
2019-03-06-16-21-40-914	267	131076	-0.02213333	0.8282646	0.5695494
2019-03-06-16-21-40-928	268	131073	-0.06406418	0.8516899	0.5855001
2019-03-06-16-21-40-932	269	131074	-0.06194307	0.8062198	0.6088349
2019-03-06-16-21-40-937	270	131075	-0.08626734	0.8074896	0.5942426
2019-03-06-16-21-40-941	271	131076	-0.02212911	0.8282652	0.5695459
